source_uid,station_id,source_name,descriptionDataset,data_repository_ftp,wmo_id,station_name,lat,lon,elev, fips_code,country,continent,station_data_policy,station_data_type,data_update_status,station_metadata_link,timestep,ver,obs_freq,obs_time_GMT,Wind_speed _start_date,Wind_speed _end_date,Wind_speed _start_year,Wind_speed _end_year,Wind_direction_start_year,Wind_direction_end_year,Sea_Level_Pressure _start_year,Sea_Level_Pressure_end_year
1000223,SCHA    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,CHAMONATE,-27.3,-70.417,298,CI,Chile,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,04/01/1935,16/09/2009,1935,2009,12793,40072,04/01/1935,16/09/2009
1000223,SCIC    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,CURICO/GENFREIRE,-34.96666,-71.21666,242,CI,Chile,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1935,05/02/2017,1935,2017,12785,42771,01/01/1935,05/02/2017
1000223,SCIE    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,CARRIELSURINTL,-36.77265,-73.0631,7.92,CI,Chile,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1935,05/02/2017,1935,2017,12785,42771,01/01/1935,05/02/2017
1000223,SCNT    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,TENIENTEJULIOGALLARDO,-51.67147,-72.52835,66.14,CI,Chile,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,24/04/1935,04/02/2017,1935,2017,12900,42770,24/04/1935,12/06/2014
1000223,SCQP    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,LAARAUCANIAARPT/TEMUCO,-38.9254,-72.6482,97.84,CI,Chile,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1935,05/02/2017,1935,2017,12786,42771,02/01/1935,26/12/2016
1000223,SCSE    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,LAFLORIDA,-29.91623,-71.19952,146.6,CI,Chile,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1935,05/02/2017,1935,2017,12786,42771,02/01/1935,05/02/2017
1000223,SCTC    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,MAQUEHUE,-38.76666,-72.63333,92.65,CI,Chile,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1935,14/08/2014,1935,2014,12786,41865,02/01/1935,14/08/2014
1000223,SCTE    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,ELTEPUALINTL,-41.43888,-73.09395,89.61,CI,Chile,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1935,05/02/2017,1935,2017,12786,42771,02/01/1935,05/02/2017
1000223,SPSO    , International_Civil_Aviation_Organisation_USAF,ICAO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,,PISCOINTL,-13.74486,-76.22028,11.88,PE,Peru,South America,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,15/04/1935,05/02/2017,1935,2017,12889,42771,18/07/1935,05/02/2017
1000220,1233,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-1233,DOMBAAS,62.083333,9.1166666,638,NO,Norway,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1936,05/02/2017,1936,2017,02/01/1936,05/02/2017,01/01/1936,07/03/2007
1000220,7020,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7020,LAHAGUE,49.716666,-1.933333,12,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,06/07/1936,05/02/2017,1936,2017,08/07/1936,05/02/2017,06/07/1936,05/02/2017
1000220,7072,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7072,REIMS-PRUNAY,49.208689,4.156581,96,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,10/10/1936,05/02/2017,1936,2017,10/10/1936,05/02/2017,10/10/1936,05/02/2017
1000220,7100,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7100,OUESSANT,48.483333,-5.05,68,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,05/02/2017,1936,2017,02/01/1936,05/02/2017,02/01/1936,05/02/2017
1000220,7121,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7121,BREHATISLAND,48.85,-3,36,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,05/01/1936,05/02/2017,1936,2017,05/01/1936,05/02/2017,05/01/1936,26/05/2002
1000220,7182,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7182,RECHICOURT-RADRA,48.717,6.583,286,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,27/02/2007,1936,2007,02/01/1936,27/02/2007,02/01/1936,27/02/2007
1000220,7184,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7184,SAVERNE,48.733,7.35,205,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,31/12/1938,1936,1938,04/01/1936,31/12/1938,02/01/1936,31/12/1938
1000220,7200,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7200,PENMARCH,47.8,-4.366666,19,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,05/02/2017,1936,2017,02/01/1936,05/02/2017,02/01/1936,14/10/2014
1000220,7230,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7230,BEAUCOUZE,47.483333,-0.6,50,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,16/06/1936,05/02/2017,1936,2017,16/06/1936,05/02/2017,16/06/1936,05/02/2017
1000220,7400,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7400,LACOUBRE,45.7,-1.233,6,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,16/06/1936,12/10/2005,1936,2005,16/06/1936,12/10/2005,16/06/1936,21/01/2005
1000220,7496,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7496,MODANEAVRIEUX,45.217,6.717,1104,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,06/01/1936,02/05/2012,1936,2012,06/01/1936,11/04/2012,06/01/1936,02/05/2012
1000220,7558,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7558,MILLAU,44.116666,3.0166666,720,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,18/06/1936,05/02/2017,1936,2017,18/06/1936,05/02/2017,18/06/1936,05/02/2017
1000220,7560,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7560,MONTAIGOUAL,44.116666,3.5833333,1565,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,07/01/1936,05/02/2017,1936,2017,07/01/1936,05/02/2017,07/01/1936,27/02/2014
1000220,7589,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7589,SAINTCHRISTOPHE/OISANS,44.933333,6.25,1570,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/07/1936,04/02/2017,1936,2017,02/07/1936,04/02/2017,02/07/1936,28/12/1938
1000220,7641,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7641,SETE,43.4,3.7,81,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,15/06/1936,05/02/2017,1936,2017,15/06/1936,05/02/2017,15/06/1936,05/02/2017
1000220,7660,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7660,TOULON,43.1,5.9333333,25,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/04/1936,05/02/2017,1936,2017,12/04/1936,05/02/2017,03/04/1936,05/02/2017
1000220,7752,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7752,LAPARATA,41.916666,8.6166667,40,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,17/06/1936,05/02/2017,1936,2017,17/06/1936,05/02/2017,17/06/1936,16/04/2002
1000220,7768,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7768,LACHIAPPA,41.6,9.3666667,68,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,15/06/1936,05/02/2017,1936,2017,18/06/1936,05/02/2017,15/06/1936,28/05/2002
1000220,7770,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7770,CAPPERTUSATO,41.366666,9.1666666,116,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/07/1936,05/02/2017,1936,2017,03/07/1936,05/02/2017,03/07/1936,05/02/2017
1000220,7785,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7785,CAPCORSE,43,9.3666666,113,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,15/06/1936,05/02/2017,1936,2017,15/06/1936,05/02/2017,15/06/1936,05/02/2017
1000220,7788,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-7788,CARDO,42.683,9.417,289,FR,France,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,15/06/1936,31/10/1938,1936,1938,04/07/1936,08/10/1938,15/06/1936,31/10/1938
1000220,10013,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10013,MISSING,53.9,9.133,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,30/12/1942,1936,1942,02/01/1936,30/12/1942,02/07/1936,10/10/1936
1000220,10027,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10027,MISSING,54.3,9.6,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,05/06/1936,31/12/1942,1936,1942,05/06/1936,31/12/1942,NA,NA
1000220,10162,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10162,MISSING,53.633,11.417,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,24/03/1993,1936,1993,02/01/1936,24/03/1993,21/03/1936,24/03/1993
1000220,10173,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10173,MISSING,54.267,12.417,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,15/05/1936,31/12/1943,1936,1943,15/05/1936,31/12/1943,25/06/1936,31/12/1943
1000220,10180,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10180,MISSING,54.367,12.733,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,08/06/1936,24/03/1993,1936,1993,08/06/1936,24/03/1993,23/07/1936,24/03/1993
1000220,10181,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10181,MISSING,54.367,13.083,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,25/03/1936,01/05/2002,1936,2002,25/03/1936,01/05/2002,29/04/1936,01/05/2002
1000220,10193,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10193,MISSING,53.75,14.067,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,05/10/1936,24/03/1993,1936,1993,05/10/1936,24/03/1993,09/06/1937,24/03/1993
1000220,10254,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10254,MISSING,52.833,11.15,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,06/01/1936,31/05/1957,1936,1957,06/01/1936,31/05/1957,06/01/1936,31/05/1957
1000220,10280,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10280,MISSING,53.55,13.2,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1936,24/03/1993,1936,1993,01/01/1936,24/03/1993,25/03/1936,24/03/1993
1000220,10289,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10289,MISSING,53.317,13.933,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,24/03/1993,1936,1993,02/01/1936,24/03/1993,02/01/1936,24/03/1993
1000220,10303,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10303,MISSING,52.867,7.317,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,31/12/1943,1936,1943,02/01/1936,31/12/1943,NA,NA
1000220,10319,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10319,MISSING,52.233,8.917,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/05/1936,22/12/1941,1936,1941,01/05/1936,22/12/1941,NA,NA
1000220,10328,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10328,MISSING,52.09,8.75,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/03/1936,07/07/2001,1936,2001,02/03/1936,29/08/1995,14/05/1936,08/01/1995
1000220,10349,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10349,MISSING,52.633,11.933,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,08/05/1936,31/12/1941,1936,1941,08/05/1936,31/12/1941,04/06/1936,31/12/1941
1000220,10351,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10351,MISSING,52.283,13.4,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,16/11/1936,16/10/1943,1936,1943,16/11/1936,16/10/1943,16/11/1936,22/08/1940
1000220,10357,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10357,MISSING,52.833,13.7,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,31/12/1943,1936,1943,02/01/1936,31/12/1943,12/02/1936,31/01/1941
1000220,10359,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10359,MISSING,52.517,11.4,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/01/1936,24/03/1993,1936,1993,01/01/1936,24/03/1993,02/05/1936,24/03/1993
1000220,10364,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10364,MISSING,51.983,13.083,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/06/1936,31/12/1941,1936,1941,03/06/1936,31/12/1941,03/08/1936,31/12/1941
1000220,10366,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10366,MISSING,52.4,12.917,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,03/08/1936,31/12/1943,1936,1943,03/08/1936,31/12/1943,04/08/1936,31/12/1943
1000220,10466,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10466,MISSING,51.517,11.95,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/04/1936,24/03/1993,1936,1993,01/04/1936,24/03/1993,18/04/1936,24/03/1993
1000220,10472,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10472,MISSING,51.833,11.7,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,18/01/1936,31/12/1941,1936,1941,18/01/1936,31/12/1941,18/01/1936,31/12/1941
1000220,10473,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10473,MISSING,51.35,11.967,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,18/06/1936,31/12/1943,1936,1943,18/06/1936,31/12/1943,23/07/1936,31/12/1943
1000220,10477,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10477,MISSING,51.333,12.65,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,31/05/1943,1936,1943,02/01/1936,31/05/1943,02/01/1936,31/05/1943
1000220,10490,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10490,MISSING,51.65,13.583,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,24/03/1993,1936,1993,02/01/1936,24/03/1993,30/03/1936,24/03/1993
1000220,10517,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10517,MISSING,50.7,7.15,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,02/01/1936,24/03/1993,1936,1993,02/01/1936,24/03/1993,05/03/1936,24/03/1993
1000220,10562,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10562,MISSING,50.683,11.3,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/07/1936,30/06/1942,1936,1942,01/07/1936,30/06/1942,NA,NA
1000220,10737,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10737,MISSING,48.783,9.217,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,01/07/1936,25/04/2003,1936,2003,01/07/1936,25/04/2003,01/07/1936,25/04/2003
1000220,10762,World_Meterological_Organisation_WMO_WIGOS_USAF,WMO_USAF_Sub_Daily_data_Global,hard disk from USAF via NOAA_NCEI,0-20000-0-10762,MISSING,49.5,10.967,  NA,NA,NA,Europe,WMO Resolution 40,raw,NA,NA,sbdy ,NA,"hourly, 3hourly,6hourly,12hourly",NA,07/01/1936,19/07/2003,1936,2003,07/01/1936,19/07/2003,02/03/1936,19/07/2003
